Prefix,Species,Full Name,DNA_URL,MITO_URL,GFF_URL,CDS_URL
Rhesp1,Rhexocercosporidium sp.,'Rhexocercosporidium sp. MPI-PUGE-AT-0058 v1.0',https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_20171207.gff3.gz,https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_CDS_20171207.fasta.gz
Rhiund1,Rhizina undulata,'Rhizina undulata CBS 300.56 v1.0',https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_GeneCatalog_20190327.gff3.gz,https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_GeneCatalog_CDS_20190327.fasta.gz
Rhihy1,Rhizoclosmatium globosum,'Rhizoclosmatium globosum JEL800 v1.0',https://genome.jgi.doe.gov/portal/Rhihy1/download/Rhihy1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhihy1/download/Rhihy1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Rhihy1/download/Rhihy1_Primary_Alleles_CDS.fasta.gz
Rhiso1,Rhizoctonia solani,'Rhizoctonia solani AG-1 IB',https://genome.jgi.doe.gov/portal/Rhiso1/download/Rhiso1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhiso1/download/Rhiso1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Rhiso1/download/Rhiso1_GeneCatalog_CDS_20131028.fasta.gz
Rhili1,Rhizodiscina lignyota,'Rhizodiscina lignyota CBS 133067 v1.0',https://genome.jgi.doe.gov/portal/Rhili1/download/Rhili1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhili1/download/Rhili1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhili1/download/Rhili1_GeneCatalog_genes_20150422.gff.gz,https://genome.jgi.doe.gov/portal/Rhili1/download/Rhili1_GeneCatalog_CDS_20150422.fasta.gz
Rhice1_1,Rhizophagus cerebriforme,'Rhizophagus cerebriforme DAOM 227022 v1.0',https://genome.jgi.doe.gov/portal/Rhice1_1/download/Rhice1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhice1_1/download/Rhice1_1_GeneCatalog_20160727.gff3.gz,https://genome.jgi.doe.gov/portal/Rhice1_1/download/Rhice1_1_GeneCatalog_CDS_20160727.fasta.gz
Rhidi1,Rhizophagus diaphanus,'Rhizophagus diaphanus v1.0',https://genome.jgi.doe.gov/portal/Rhidi1/download/Rhidi1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhidi1/download/Rhidi1_GeneCatalog_20160421.gff3.gz,https://genome.jgi.doe.gov/portal/Rhidi1/download/Rhidi1_GeneCatalog_CDS_20160421.fasta.gz
RhiirA1_1,Rhizophagus irregularis,'Rhizophagus irregularis A1 v1.0',https://genome.jgi.doe.gov/portal/RhiirA1_1/download/RhiirA1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/RhiirA1_1/download/RhiirA1_1_GeneCatalog_genes_20150518.gff.gz,https://genome.jgi.doe.gov/portal/RhiirA1_1/download/RhiirA1_1_GeneCatalog_CDS_20150518.fasta.gz
RhiirA4,Rhizophagus irregularis,'Rhizophagus irregularis A4 v1.0',https://genome.jgi.doe.gov/portal/RhiirA4/download/RhiirA4_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/RhiirA4/download/RhiirA4_GeneCatalog_genes_20150618.gff.gz,https://genome.jgi.doe.gov/portal/RhiirA4/download/RhiirA4_GeneCatalog_CDS_20150618.fasta.gz
RhiirA5,Rhizophagus irregularis,'Rhizophagus irregularis A5 v1.0',https://genome.jgi.doe.gov/portal/RhiirA5/download/RhiirA5_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/RhiirA5/download/RhiirA5_GeneCatalog_genes_20150706.gff.gz,https://genome.jgi.doe.gov/portal/RhiirA5/download/RhiirA5_GeneCatalog_CDS_20150706.fasta.gz
RhiirB3,Rhizophagus irregularis,'Rhizophagus irregularis B3 v1.0',https://genome.jgi.doe.gov/portal/RhiirB3/download/RhiirB3_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/RhiirB3/download/RhiirB3_GeneCatalog_genes_20150616.gff.gz,https://genome.jgi.doe.gov/portal/RhiirB3/download/RhiirB3_GeneCatalog_CDS_20150616.fasta.gz
RhiirC2,Rhizophagus irregularis,'Rhizophagus irregularis C2 v1.0',https://genome.jgi.doe.gov/portal/RhiirC2/download/RhiirC2_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/RhiirC2/download/RhiirC2_GeneCatalog_genes_20150810.gff.gz,https://genome.jgi.doe.gov/portal/RhiirC2/download/RhiirC2_GeneCatalog_CDS_20150810.fasta.gz
Gloin1,Rhizophagus irregularis,'Rhizophagus irregularis DAOM 181602 v1.0',https://genome.jgi.doe.gov/portal/Gloin1/download/Gloin1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Gloin1/download/Gloin1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Gloin1/download/Gloin1_GeneCatalog_CDS_20120510.fasta.gz
Rhiir2_1,Rhizophagus irregularis,'Rhizophagus irregularis DAOM 197198 v2.0',https://genome.jgi.doe.gov/portal/Rhiir2_1/download/Rhiir2_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhiir2_1/download/Rhiir2_1_GeneCatalog_20160502.gff3.gz,https://genome.jgi.doe.gov/portal/Rhiir2_1/download/Rhiir2_1_GeneCatalog_CDS_20160502.fasta.gz
Rhisa1,Rhizopogon salebrosus,'Rhizopogon salebrosus TDB-379 v1.0',https://genome.jgi.doe.gov/portal/Rhisa1/download/Rhisa1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhisa1/download/Rhisa1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Rhisa1/download/Rhisa1_GeneCatalog_CDS_20141012.fasta.gz
Rhitru1,Rhizopogon truncatus,'Rhizopogon truncatus FC74 v1.0',https://genome.jgi.doe.gov/portal/Rhitru1/download/Rhitru1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhitru1/download/Rhitru1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhitru1/download/Rhitru1_GeneCatalog_20180422.gff3.gz,https://genome.jgi.doe.gov/portal/Rhitru1/download/Rhitru1_GeneCatalog_CDS_20180422.fasta.gz
Rhives1,Rhizopogon vesiculosus,'Rhizopogon vesiculosus Smith',https://genome.jgi.doe.gov/portal/Rhives1/download/Rhives1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhives1/download/Rhives1_GeneCatalog_20170403.gff3.gz,https://genome.jgi.doe.gov/portal/Rhives1/download/Rhives1_GeneCatalog_CDS_20170403.fasta.gz
Rhivi1,Rhizopogon vinicolor,'Rhizopogon vinicolor AM-OR11-026 v1.0',https://genome.jgi.doe.gov/portal/Rhivi1/download/Rhivi1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhivi1/download/Rhivi1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Rhivi1/download/Rhivi1_GeneCatalog_CDS_20140605.fasta.gz
Rhivul1,Rhizopogon vulgaris,'Rhizopogon vulgaris FC72 v1.0',https://genome.jgi.doe.gov/portal/Rhivul1/download/Rhivul1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhivul1/download/Rhivul1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhivul1/download/Rhivul1_GeneCatalog_20180423.gff3.gz,https://genome.jgi.doe.gov/portal/Rhivul1/download/Rhivul1_GeneCatalog_CDS_20180423.fasta.gz
Rhior3,Rhizopus delemar,'Rhizopus delemar 99-880 from Broad',https://genome.jgi.doe.gov/portal/Rhior3/download/Rhior3_scaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhior3/download/Rhior3.filtered_proteins.BroadGene.gff3.gz,NO_CDS_URL
Rhimi_ATCC11559_1,Rhizopus microsporus,'Rhizopus microsporus ATCC11559 v1.0',https://genome.jgi.doe.gov/portal/Rhimi_ATCC11559_1/download/Rhimi_ATCC11559_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhimi_ATCC11559_1/download/Rhimi_ATCC11559_1_MitochondrionScaffolds.fasta,https://genome.jgi.doe.gov/portal/Rhimi_ATCC11559_1/download/Rhimi_ATCC11559_1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Rhimi_ATCC11559_1/download/Rhimi_ATCC11559_1_GeneCatalog_CDS_20150408.fasta.gz
Rhich1,Rhizopus microsporus,'Rhizopus microsporus var. chinensis CCTCC M201021',https://genome.jgi.doe.gov/portal/Rhich1/download/Rhich1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhich1/download/Rhich1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Rhich1/download/Rhich1_GeneCatalog_CDS_20131210.fasta.gz
Rhimi1_1,Rhizopus microsporus,'Rhizopus microsporus var. microsporus ATCC52813 v1.0',https://genome.jgi.doe.gov/portal/Rhimi1_1/download/Rhimi1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhimi1_1/download/Rhimi1_1.filtered_proteins.FilteredModels2.gff3.gz,https://genome.jgi.doe.gov/portal/Rhimi1_1/download/Rhimi1_1_GeneCatalog_CDS_20130624.fasta.gz
Rhimi_ATCC52814_1,Rhizopus microsporus,'Rhizopus microsporus var. microsporus ATCC52814 v1.0',https://genome.jgi.doe.gov/portal/Rhimi_ATCC52814_1/download/Rhimi_ATCC52814_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhimi_ATCC52814_1/download/Rhimi_ATCC52814_1_MitochondrionScaffolds.fasta,https://genome.jgi.doe.gov/portal/Rhimi_ATCC52814_1/download/Rhimi_ATCC52814_1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Rhimi_ATCC52814_1/download/Rhimi_ATCC52814_1_GeneCatalog_CDS_20150309.fasta.gz
Rhisto1,Rhizopus stolonifer,'Rhizopus stolonifer NRRL 66455 Metagenome Standard Draft',https://genome.jgi.doe.gov/portal/Rhisto1/download/StenotrophomonasSp_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhisto1/download/Rhisto1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhisto1/download/Rhisto1_GeneCatalog_20190501.gff3.gz,https://genome.jgi.doe.gov/portal/Rhisto1/download/Rhisto1_GeneCatalog_CDS_20190501.fasta.gz
Rhier1,Rhizoscyphus ericae,'Rhizoscyphus ericae UAMH 7357 v1.0',https://genome.jgi.doe.gov/portal/Rhier1/download/Rhier1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhier1/download/Rhier1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Rhier1/download/Rhier1_GeneCatalog_CDS_20141012.fasta.gz
Rhobut1_1,Rhodocollybia butyracea,'Rhodocollybia butyracea AH 40177 v1.0',https://genome.jgi.doe.gov/portal/Rhobut1_1/download/Rhobut1_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhobut1_1/download/Rhobut1_1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhobut1_1/download/Rhobut1_1_GeneCatalog_20160415.gff3.gz,https://genome.jgi.doe.gov/portal/Rhobut1_1/download/Rhobut1_1_Primary_Alleles_CDS.fasta.gz
Rhobu1,Rhodocollybia butyracea,'Rhodocollybia butyracea CCBAS 279 v1.0',https://genome.jgi.doe.gov/portal/Rhobu1/download/Rhobu1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhobu1/download/Rhobu1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhobu1/download/Rhobu1_GeneCatalog_20180801.gff3.gz,https://genome.jgi.doe.gov/portal/Rhobu1/download/Rhobu1_GeneCatalog_CDS_20180801.fasta.gz
Fomros1,Rhodofomes roseus,'Rhodofomes roseus CIRM-BRFM 1785 v1.0',https://genome.jgi.doe.gov/portal/Fomros1/download/Fomros1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Fomros1/download/Fomros1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Fomros1/download/Fomros1_GeneCatalog_20171027.gff3.gz,https://genome.jgi.doe.gov/portal/Fomros1/download/Fomros1_GeneCatalog_CDS_20171027.fasta.gz
Rhodia1_1,Rhodosporidium diobovatum,'Rhodosporidium diobovatum 08-225 v1.0',https://genome.jgi.doe.gov/portal/Rhodia1_1/download/Rhodia1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhodia1_1/download/Rhodia1_1_GeneCatalog_20180403.gff3.gz,https://genome.jgi.doe.gov/portal/Rhodia1_1/download/Rhodia1_1_GeneCatalog_CDS_20180403.fasta.gz
Rhoglu91_1,Rhodosporidium glutinis,'Rhodosporidium glutinis ATCC 204091 v1.0',https://genome.jgi.doe.gov/portal/Rhoglu91_1/download/Rhoglu91_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhoglu91_1/download/Rhoglu91_1_GeneCatalog_20190605.gff3.gz,https://genome.jgi.doe.gov/portal/Rhoglu91_1/download/Rhoglu91_1_GeneCatalog_CDS_20190605.fasta.gz
Rhoto_ATCC26217_1,Rhodosporidium toruloides,'Rhodosporidium toruloides ATCC26217 v1.0',https://genome.jgi.doe.gov/portal/Rhoto_ATCC26217_1/download/Rhoto_ATCC26217_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhoto_ATCC26217_1/download/Rhoto_ATCC26217_1_GeneCatalog_20160520.gff3.gz,https://genome.jgi.doe.gov/portal/Rhoto_ATCC26217_1/download/Rhoto_ATCC26217_1_GeneCatalog_CDS_20160520.fasta.gz
Rhoto_IFO0559_1,Rhodosporidium toruloides,'Rhodosporidium toruloides IFO0559_1',https://genome.jgi.doe.gov/portal/Rhoto_IFO0559_1/download/Rhoto_IFO0559_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhoto_IFO0559_1/download/Rhoto_IFO0559_1_GeneCatalog_genes_20151023.gff.gz,https://genome.jgi.doe.gov/portal/Rhoto_IFO0559_1/download/Rhoto_IFO0559_1_GeneCatalog_CDS_20151023.fasta.gz
Rhoto_IFO0880_2,Rhodosporidium toruloides,'Rhodosporidium toruloides IFO0880 v2.0',https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_2/download/Rhoto_IFO0880_2_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_2/download/Rhoto_IFO0880_2_GeneCatalog_genes_20160222.gff.gz,https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_2/download/Rhoto_IFO0880_2_GeneCatalog_CDS_20160222.fasta.gz
Rhoto_IFO0880_4,Rhodosporidium toruloides,'Rhodosporidium toruloides IFO0880 v4.0',https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_4/download/Rhoto_IFO0880_4_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_4/download/Rhoto_IFO0880_4_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_4/download/Rhoto_IFO0880_4_GeneCatalog_20170509.gff3.gz,https://genome.jgi.doe.gov/portal/Rhoto_IFO0880_4/download/Rhoto_IFO0880_4_GeneCatalog_CDS_20170509.fasta.gz
Rhoto_IFO1236_1,Rhodosporidium toruloides,'Rhodosporidium toruloides IFO1236_1',https://genome.jgi.doe.gov/portal/Rhoto_IFO1236_1/download/Rhoto_IFO1236_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhoto_IFO1236_1/download/Rhoto_IFO1236_1_GeneCatalog_genes_20151022.gff.gz,https://genome.jgi.doe.gov/portal/Rhoto_IFO1236_1/download/Rhoto_IFO1236_1_GeneCatalog_CDS_20151022.fasta.gz
Rhoto1,Rhodosporidium toruloides,'Rhodosporidium toruloides NP11',https://genome.jgi.doe.gov/portal/Rhoto1/download/Rhoto1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhoto1/download/Rhoto1_GeneCatalog_genes_20141208.gff.gz,https://genome.jgi.doe.gov/portal/Rhoto1/download/Rhoto1_GeneCatalog_CDS_20141208.fasta.gz
Rhoglu1,Rhodotorula glutinis,'Rhodotorula glutinis v1.0',https://genome.jgi.doe.gov/portal/Rhoglu1/download/Rhoglu1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhoglu1/download/Rhoglu1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhoglu1/download/Rhoglu1_GeneCatalog_20160519.gff3.gz,https://genome.jgi.doe.gov/portal/Rhoglu1/download/Rhoglu1_GeneCatalog_CDS_20160519.fasta.gz
Rhoba1_1,Rhodotorula graminis,'Rhodotorula graminis strain WP1 v1.1',https://genome.jgi.doe.gov/portal/Rhoba1_1/download/Rhoba1_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhoba1_1/download/Rhoba1_1_AssemblyScaffolds_mitochondrial.fasta.gz,https://genome.jgi.doe.gov/portal/Rhoba1_1/download/Rhoba1_1.filtered_proteins.FilteredModels2.gff3.gz,https://genome.jgi.doe.gov/portal/Rhoba1_1/download/Rhoba1_1_GeneCatalog_CDS_20100913.fasta.gz
Rhomuc1,Rhodotorula mucilaginosa,'Rhodotorula mucilaginosa ATCC58901 v1.0',https://genome.jgi.doe.gov/portal/Rhomuc1/download/Rhomuc1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhomuc1/download/Rhomuc1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rhomuc1/download/Rhomuc1_GeneCatalog_20160519.gff3.gz,https://genome.jgi.doe.gov/portal/Rhomuc1/download/Rhomuc1_GeneCatalog_CDS_20160519.fasta.gz
RhodotJ31_1,Rhodotorula sp.,'Rhodotorula sp. J31 v1.0',https://genome.jgi.doe.gov/portal/RhodotJ31_1/download/RhodotJ31_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/RhodotJ31_1/download/RhodotJ31_1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/RhodotJ31_1/download/RhodotJ31_1_GeneCatalog_20160519.gff3.gz,https://genome.jgi.doe.gov/portal/RhodotJ31_1/download/RhodotJ31_1_GeneCatalog_CDS_20160519.fasta.gz
Rhosp1,Rhodotorula sp.,'Rhodotorula sp. JG-1b',https://genome.jgi.doe.gov/portal/Rhosp1/download/Rhosp1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhosp1/download/Rhosp1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Rhosp1/download/Rhosp1_GeneCatalog_CDS_20140409.fasta.gz
Rhyru1_1,Rhytidhysteron rufulum,'Rhytidhysteron rufulum',https://genome.jgi.doe.gov/portal/Rhyru1_1/download/Rhyru1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rhyru1_1/download/Rhyru1_1_GeneCatalog_genes_20150204.gff.gz,https://genome.jgi.doe.gov/portal/Rhyru1_1/download/Rhyru1_1_GeneCatalog_CDS_20150204.fasta.gz
Ricfib1,Rickenella fibula,'Rickenella fibula HBK330-10 v1.0',https://genome.jgi.doe.gov/portal/Ricfib1/download/Ricfib1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ricfib1/download/Ricfib1_GeneCatalog_20160317.gff3.gz,https://genome.jgi.doe.gov/portal/Ricfib1/download/Ricfib1_Primary_Alleles_CDS.fasta.gz
Ricmel1,Rickenella mellea(SZMC22713),'Rickenella mellea v1.0 (SZMC22713)',https://genome.jgi.doe.gov/portal/Ricmel1/download/Ricmel1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ricmel1/download/Ricmel1_GeneCatalog_genes_20151108.gff.gz,https://genome.jgi.doe.gov/portal/Ricmel1/download/Ricmel1_GeneCatalog_CDS_20151108.fasta.gz
Rigmic1,Rigidoporus microporus,'Rigidoporus microporus ED310 v1.0',https://genome.jgi.doe.gov/portal/Rigmic1/download/Rigmic1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rigmic1/download/Rigmic1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rigmic1/download/Rigmic1_GeneCatalog_20170307.gff3.gz,https://genome.jgi.doe.gov/portal/Rigmic1/download/Rigmic1_GeneCatalog_CDS_20170307.fasta.gz
Rorror1,Roridomyces roridus,'Roridomyces roridus 9284 v1.0',https://genome.jgi.doe.gov/portal/Rorror1/download/Rorror1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rorror1/download/Rorror1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rorror1/download/Rorror1_primary_alleles_20190202.gff3.gz,https://genome.jgi.doe.gov/portal/Rorror1/download/Rorror1_GeneCatalog_CDS_20190202.fasta.gz
Rozal_SC1,Rozella allomycis,'Rozella allomycis CSF55 single-cell v1.0',https://genome.jgi.doe.gov/portal/Rozal_SC1/download/Rozal_SC1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rozal_SC1/download/Rozal_SC1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rozal_SC1/download/Rozal_SC1_GeneCatalog_genes_20141014.gff.gz,https://genome.jgi.doe.gov/portal/Rozal_SC1/download/Rozal_SC1_GeneCatalog_CDS_20141014.fasta.gz
Rozal1_1,Rozella allomycis,'Rozella allomycis CSF55',https://genome.jgi.doe.gov/portal/Rozal1_1/download/Rozal1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Rozal1_1/download/Rozal1_1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Rozal1_1/download/Rozal1_1_GeneCatalog_CDS_20140111.fasta.gz
Rusbre1,Russula brevipes,'Russula brevipes BPL707 v1.0',https://genome.jgi.doe.gov/portal/Rusbre1/download/Rusbre1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusbre1/download/Rusbre1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusbre1/download/Rusbre1_primary_alleles_20161010.gff3.gz,https://genome.jgi.doe.gov/portal/Rusbre1/download/Rusbre1_primary_alleles_CDS_20161010.fasta.gz
Ruscom1,Russula compacta,'Russula compacta BPL669 v1.0',https://genome.jgi.doe.gov/portal/Ruscom1/download/Ruscom1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Ruscom1/download/Ruscom1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Ruscom1/download/Ruscom1_GeneCatalog_20170112.gff3.gz,https://genome.jgi.doe.gov/portal/Ruscom1/download/Ruscom1_GeneCatalog_CDS_20170112.fasta.gz
Rusdis1,Russula dissimulans,'Russula dissimulans BPL704 v1.0',https://genome.jgi.doe.gov/portal/Rusdis1/download/Rusdis1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusdis1/download/Rusdis1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusdis1/download/Rusdis1_GeneCatalog_20160910.gff3.gz,https://genome.jgi.doe.gov/portal/Rusdis1/download/Rusdis1_GeneCatalog_CDS_20160910.fasta.gz
Rusear1,Russula earlei,'Russula earlei BPL698 v1.0',https://genome.jgi.doe.gov/portal/Rusear1/download/Rusear1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusear1/download/Rusear1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusear1/download/Rusear1_GeneCatalog_20190529.gff3.gz,https://genome.jgi.doe.gov/portal/Rusear1/download/Rusear1_GeneCatalog_CDS_20190529.fasta.gz
Ruseme1,Russula emetica,'Russula emetica P\u0159ilba v1.0',https://genome.jgi.doe.gov/portal/Ruseme1/download/Ruseme1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Ruseme1/download/Ruseme1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Ruseme1/download/Ruseme1_primary_alleles_20190225.gff3.gz,https://genome.jgi.doe.gov/portal/Ruseme1/download/Ruseme1_GeneCatalog_CDS_20190225.fasta.gz
Rusoch1,Russula ochroleuca,'Russula ochroleuca P\u0159ilba v1.0',https://genome.jgi.doe.gov/portal/Rusoch1/download/Rusoch1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusoch1/download/Rusoch1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusoch1/download/Rusoch1_GeneCatalog_20180325.gff3.gz,https://genome.jgi.doe.gov/portal/Rusoch1/download/Rusoch1_GeneCatalog_CDS_20180325.fasta.gz
Rusrug1,Russula rugulosa,'Russula rugulosa BPL654 v1.0',https://genome.jgi.doe.gov/portal/Rusrug1/download/Rusrug1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusrug1/download/Rusrug1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Rusrug1/download/Rusrug1_primary_alleles_20161111.gff3.gz,https://genome.jgi.doe.gov/portal/Rusrug1/download/Rusrug1_primary_alleles_CDS_20161111.fasta.gz
Russem1,Russula seminuda,'Russula seminuda PSC4341-TAS1 v1.0',https://genome.jgi.doe.gov/portal/Russem1/download/Russem1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Russem1/download/Russem1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Russem1/download/Russem1_GeneCatalog_20181109.gff3.gz,https://genome.jgi.doe.gov/portal/Russem1/download/Russem1_GeneCatalog_CDS_20181109.fasta.gz
